week,matchup_id,roster_id,display_name,player_name,position,is_starter
15,2,1,Calcarro,Pittsburgh Steelers,DEF,TRUE
15,2,1,Calcarro,Sam LaPorta,TE,FALSE
15,2,1,Calcarro,Marvin Harrison,WR,FALSE
15,2,1,Calcarro,Luther Burden,WR,FALSE
15,2,1,Calcarro,Jacory Croskey-Merritt,RB,FALSE
15,2,1,Calcarro,Jacoby Brissett,QB,FALSE
15,2,1,Calcarro,Devin Singletary,RB,FALSE
15,2,1,Calcarro,Brian Robinson,RB,FALSE
15,,2,garrettmowery,Michael Wilson,WR,TRUE
15,,2,garrettmowery,Patrick Mahomes,QB,TRUE
15,,2,garrettmowery,George Kittle,TE,TRUE
15,,2,garrettmowery,A.J. Brown,WR,TRUE
15,,2,garrettmowery,Chase McLaughlin,K,TRUE
15,,2,garrettmowery,Travis Etienne,RB,TRUE
15,,2,garrettmowery,Chris Olave,WR,TRUE
15,,2,garrettmowery,Kenneth Walker,RB,TRUE
15,,2,garrettmowery,Indianapolis Colts,DEF,TRUE
15,,2,garrettmowery,Christian McCaffrey,RB,FALSE
15,,2,garrettmowery,Chris Godwin,WR,FALSE
15,,2,garrettmowery,Mack Hollins,WR,FALSE
15,,2,garrettmowery,Michael Pittman,WR,FALSE
15,,2,garrettmowery,Garrett Wilson,WR,FALSE
15,,2,garrettmowery,Brock Purdy,QB,FALSE
15,,2,garrettmowery,Kansas City Chiefs,DEF,FALSE
15,,3,Ouriginal,Dalton Kincaid,TE,TRUE
15,,3,Ouriginal,Bucky Irving,RB,TRUE
15,,3,Ouriginal,Blake Corum,RB,TRUE
15,,3,Ouriginal,Matthew Stafford,QB,TRUE
15,,3,Ouriginal,DK Metcalf,WR,TRUE
15,,3,Ouriginal,Jaylen Waddle,WR,TRUE
15,,3,Ouriginal,Evan McPherson,K,TRUE
15,,3,Ouriginal,Wan'Dale Robinson,WR,TRUE
15,,3,Ouriginal,Philadelphia Eagles,DEF,TRUE
15,,3,Ouriginal,Oronde Gadsden,TE,FALSE
15,,3,Ouriginal,Jake Elliott,K,FALSE
15,,3,Ouriginal,Romeo Doubs,WR,FALSE
15,,3,Ouriginal,Rachaad White,RB,FALSE
15,,3,Ouriginal,Isiah Pacheco,RB,FALSE
15,,3,Ouriginal,New England Patriots,DEF,FALSE
15,4,4,pattycan,Rashee Rice,WR,TRUE
15,4,4,pattycan,Emeka Egbuka,WR,TRUE
15,4,4,pattycan,Wil Lutz,K,TRUE
15,4,4,pattycan,Lamar Jackson,QB,TRUE
15,4,4,pattycan,Dallas Goedert,TE,TRUE
15,4,4,pattycan,CeeDee Lamb,WR,TRUE
15,4,4,pattycan,Breece Hall,RB,TRUE
15,4,4,pattycan,De'Von Achane,RB,TRUE
15,4,4,pattycan,Green Bay Packers,DEF,TRUE
15,4,4,pattycan,Tre Tucker,WR,FALSE
15,4,4,pattycan,Drake Maye,QB,FALSE
15,4,4,pattycan,Joe Mixon,RB,FALSE
15,4,4,pattycan,Matt Gay,K,FALSE
15,4,4,pattycan,Jauan Jennings,WR,FALSE
15,4,4,pattycan,Darnell Mooney,WR,FALSE
15,4,4,pattycan,Zonovan Knight,RB,FALSE
15,,5,declancarroll,Bo Nix,QB,TRUE
15,,5,declancarroll,Xavier Worthy,WR,TRUE
15,,5,declancarroll,Harrison Butker,K,TRUE
15,,5,declancarroll,Courtland Sutton,WR,TRUE
15,,5,declancarroll,David Montgomery,RB,TRUE
15,,5,declancarroll,Juwan Johnson,TE,TRUE
15,,5,declancarroll,Ja'Marr Chase,WR,TRUE
15,,5,declancarroll,Chase Brown,RB,TRUE
15,,5,declancarroll,Los Angeles Chargers,DEF,TRUE
15,,5,declancarroll,Isaiah Davis,RB,FALSE
15,,5,declancarroll,Trey Benson,RB,FALSE
15,,5,declancarroll,Kimani Vidal,RB,FALSE
15,,5,declancarroll,Mason Taylor,TE,FALSE
15,,5,declancarroll,Mike Evans,WR,FALSE
15,,5,declancarroll,J.K. Dobbins,RB,FALSE
15,,5,declancarroll,Rashid Shaheed,WR,FALSE
15,,5,declancarroll,Jordan Addison,WR,FALSE
15,2,6,kingcarrillo,Woody Marks,RB,TRUE
15,2,6,kingcarrillo,Harold Fannin,TE,TRUE
15,2,6,kingcarrillo,Omarion Hampton,RB,TRUE
15,2,6,kingcarrillo,Tyler Loop,K,TRUE
15,2,6,kingcarrillo,Baker Mayfield,QB,TRUE
15,2,6,kingcarrillo,Nico Collins,WR,TRUE
15,2,6,kingcarrillo,George Pickens,WR,TRUE
15,2,6,kingcarrillo,Puka Nacua,WR,TRUE
15,2,6,kingcarrillo,Seattle Seahawks,DEF,TRUE
15,2,6,kingcarrillo,Alvin Kamara,RB,FALSE
15,2,6,kingcarrillo,Kareem Hunt,RB,FALSE
15,2,6,kingcarrillo,Mark Andrews,TE,FALSE
15,2,6,kingcarrillo,Jakobi Meyers,WR,FALSE
15,2,6,kingcarrillo,Trevor Lawrence,QB,FALSE
15,2,6,kingcarrillo,Quentin Johnston,WR,FALSE
15,4,7,NotKool,Devin Neal,RB,TRUE
15,4,7,NotKool,Tyler Warren,TE,TRUE
15,4,7,NotKool,Chris Boswell,K,TRUE
15,4,7,NotKool,Dak Prescott,QB,TRUE
15,4,7,NotKool,Tony Pollard,RB,TRUE
15,4,7,NotKool,Rico Dowdle,RB,TRUE
15,4,7,NotKool,Kayshon Boutte,WR,TRUE
15,4,7,NotKool,Zay Flowers,WR,TRUE
15,4,7,NotKool,Denver Broncos,DEF,TRUE
15,4,7,NotKool,Jayden Reed,WR,FALSE
15,4,7,NotKool,Troy Franklin,WR,FALSE
15,4,7,NotKool,Kyle Monangai,RB,FALSE
15,4,7,NotKool,Keenan Allen,WR,FALSE
15,4,7,NotKool,Jordan Mason,RB,FALSE
15,4,7,NotKool,Zach Charbonnet,RB,FALSE
15,5,8,Shnickel,Caleb Williams,QB,TRUE
15,5,8,Shnickel,AJ Barner,TE,TRUE
15,5,8,Shnickel,Brian Thomas,WR,TRUE
15,5,8,Shnickel,Cam Little,K,TRUE
15,5,8,Shnickel,RJ Harvey,RB,TRUE
15,5,8,Shnickel,Ashton Jeanty,RB,TRUE
15,5,8,Shnickel,Jameson Williams,WR,TRUE
15,5,8,Shnickel,Jaylen Warren,RB,TRUE
15,5,8,Shnickel,Washington Commanders,DEF,TRUE
15,5,8,Shnickel,Jayden Daniels,QB,FALSE
15,5,8,Shnickel,Evan Engram,TE,FALSE
15,5,8,Shnickel,Jerry Jeudy,WR,FALSE
15,5,8,Shnickel,Tee Higgins,WR,FALSE
15,5,8,Shnickel,Chuba Hubbard,RB,FALSE
15,5,8,Shnickel,Alec Pierce,WR,FALSE
15,5,8,Shnickel,Sean Tucker,RB,FALSE
15,1,9,HurricaneEich,Brandon Aubrey,K,TRUE
15,1,9,HurricaneEich,Davante Adams,WR,TRUE
15,1,9,HurricaneEich,Derrick Henry,RB,TRUE
15,1,9,HurricaneEich,Josh Jacobs,RB,TRUE
15,1,9,HurricaneEich,Deebo Samuel,WR,TRUE
15,1,9,HurricaneEich,Jalen Hurts,QB,TRUE
15,1,9,HurricaneEich,DeVonta Smith,WR,TRUE
15,1,9,HurricaneEich,Jake Ferguson,TE,TRUE
15,1,9,HurricaneEich,Tampa Bay Buccaneers,DEF,TRUE
15,1,9,HurricaneEich,Colston Loveland,TE,FALSE
15,1,9,HurricaneEich,Miles Sanders,RB,FALSE
15,1,9,HurricaneEich,Jordan Love,QB,FALSE
15,1,9,HurricaneEich,Michael Carter,RB,FALSE
15,1,9,HurricaneEich,Marvin Mims,WR,FALSE
15,1,9,HurricaneEich,Josh Downs,WR,FALSE
15,1,9,HurricaneEich,Detroit Lions,DEF,FALSE
15,,10,arturowong,Ladd McConkey,WR,TRUE
15,,10,arturowong,Ricky Pearsall,WR,TRUE
15,,10,arturowong,Jason Myers,K,TRUE
15,,10,arturowong,Aaron Jones,RB,TRUE
15,,10,arturowong,DJ Moore,WR,TRUE
15,,10,arturowong,Josh Allen,QB,TRUE
15,,10,arturowong,Kyle Pitts,TE,TRUE
15,,10,arturowong,Tyler Allgeier,RB,TRUE
15,,10,arturowong,Buffalo Bills,DEF,TRUE
15,,10,arturowong,Brock Bowers,TE,FALSE
15,,10,arturowong,Tetairoa McMillan,WR,FALSE
15,,10,arturowong,Saquon Barkley,RB,FALSE
15,,10,arturowong,Jaxon Smith-Njigba,WR,FALSE
15,,10,arturowong,Bijan Robinson,RB,FALSE
15,,10,arturowong,Los Angeles Rams,DEF,FALSE
15,5,11,ChexMixChester,Jaxson Dart,QB,TRUE
15,5,11,ChexMixChester,Quinshon Judkins,RB,TRUE
15,5,11,ChexMixChester,TreVeyon Henderson,RB,TRUE
15,5,11,ChexMixChester,Travis Kelce,TE,TRUE
15,5,11,ChexMixChester,Stefon Diggs,WR,TRUE
15,5,11,ChexMixChester,Amon-Ra St. Brown,WR,TRUE
15,5,11,ChexMixChester,James Cook,RB,TRUE
15,5,11,ChexMixChester,Cameron Dicker,K,TRUE
15,5,11,ChexMixChester,Houston Texans,DEF,TRUE
15,5,11,ChexMixChester,Keon Coleman,WR,FALSE
15,5,11,ChexMixChester,Tyrone Tracy,RB,FALSE
15,5,11,ChexMixChester,Jared Goff,QB,FALSE
15,5,11,ChexMixChester,Rhamondre Stevenson,RB,FALSE
15,5,11,ChexMixChester,Drake London,WR,FALSE
15,5,11,ChexMixChester,Khalil Shakir,WR,FALSE
15,1,12,Vishiga,Will Reichard,K,TRUE
15,1,12,Vishiga,Jayden Higgins,WR,TRUE
15,1,12,Vishiga,Joe Burrow,QB,TRUE
15,1,12,Vishiga,D'Andre Swift,RB,TRUE
15,1,12,Vishiga,Justin Jefferson,WR,TRUE
15,1,12,Vishiga,Javonte Williams,RB,TRUE
15,1,12,Vishiga,Trey McBride,TE,TRUE
15,1,12,Vishiga,Kyren Williams,RB,TRUE
15,1,12,Vishiga,Jacksonville Jaguars,DEF,TRUE
15,1,12,Vishiga,Theo Johnson,TE,FALSE
15,1,12,Vishiga,Ryan Flournoy,WR,FALSE
15,1,12,Vishiga,Chimere Dike,WR,FALSE
15,1,12,Vishiga,Kenneth Gainwell,RB,FALSE
15,1,12,Vishiga,John Metchie,WR,FALSE
15,1,12,Vishiga,Cleveland Browns,DEF,FALSE
16,3,1,Calcarro,Jake Bates,K,TRUE
16,3,1,Calcarro,Marvin Harrison,WR,TRUE
16,3,1,Calcarro,Dalton Schultz,TE,TRUE
16,3,1,Calcarro,Terry McLaurin,WR,TRUE
16,3,1,Calcarro,Justin Herbert,QB,TRUE
16,3,1,Calcarro,Jonathan Taylor,RB,TRUE
16,3,1,Calcarro,Christian Watson,WR,TRUE
16,3,1,Calcarro,Jahmyr Gibbs,RB,TRUE
16,3,1,Calcarro,Pittsburgh Steelers,DEF,TRUE
16,3,1,Calcarro,Sam LaPorta,TE,FALSE
16,3,1,Calcarro,Rome Odunze,WR,FALSE
16,3,1,Calcarro,Luther Burden,WR,FALSE
16,3,1,Calcarro,Jacory Croskey-Merritt,RB,FALSE
16,3,1,Calcarro,Jacoby Brissett,QB,FALSE
16,3,1,Calcarro,Devin Singletary,RB,FALSE
16,3,1,Calcarro,Brian Robinson,RB,FALSE
16,1,2,garrettmowery,Michael Wilson,WR,TRUE
16,1,2,garrettmowery,Christian McCaffrey,RB,TRUE
16,1,2,garrettmowery,George Kittle,TE,TRUE
16,1,2,garrettmowery,A.J. Brown,WR,TRUE
16,1,2,garrettmowery,Chase McLaughlin,K,TRUE
16,1,2,garrettmowery,Travis Etienne,RB,TRUE
16,1,2,garrettmowery,Chris Olave,WR,TRUE
16,1,2,garrettmowery,Brock Purdy,QB,TRUE
16,1,2,garrettmowery,Kansas City Chiefs,DEF,TRUE
16,1,2,garrettmowery,Chris Godwin,WR,FALSE
16,1,2,garrettmowery,Michael Pittman,WR,FALSE
16,1,2,garrettmowery,Garrett Wilson,WR,FALSE
16,1,2,garrettmowery,Kenneth Walker,RB,FALSE
16,1,2,garrettmowery,Indianapolis Colts,DEF,FALSE
16,4,3,Ouriginal,Bucky Irving,RB,TRUE
16,4,3,Ouriginal,Blake Corum,RB,TRUE
16,4,3,Ouriginal,Oronde Gadsden,TE,TRUE
16,4,3,Ouriginal,Jake Elliott,K,TRUE
16,4,3,Ouriginal,Matthew Stafford,QB,TRUE
16,4,3,Ouriginal,DK Metcalf,WR,TRUE
16,4,3,Ouriginal,Jaylen Waddle,WR,TRUE
16,4,3,Ouriginal,Wan'Dale Robinson,WR,TRUE
16,4,3,Ouriginal,Philadelphia Eagles,DEF,TRUE
16,4,3,Ouriginal,Dalton Kincaid,TE,FALSE
16,4,3,Ouriginal,Evan McPherson,K,FALSE
16,4,3,Ouriginal,Romeo Doubs,WR,FALSE
16,4,3,Ouriginal,Rachaad White,RB,FALSE
16,4,3,Ouriginal,Isiah Pacheco,RB,FALSE
16,4,3,Ouriginal,New England Patriots,DEF,FALSE
16,6,4,pattycan,Emeka Egbuka,WR,TRUE
16,6,4,pattycan,Wil Lutz,K,TRUE
16,6,4,pattycan,Lamar Jackson,QB,TRUE
16,6,4,pattycan,Dallas Goedert,TE,TRUE
16,6,4,pattycan,CeeDee Lamb,WR,TRUE
16,6,4,pattycan,Jauan Jennings,WR,TRUE
16,6,4,pattycan,Breece Hall,RB,TRUE
16,6,4,pattycan,De'Von Achane,RB,TRUE
16,6,4,pattycan,Green Bay Packers,DEF,TRUE
16,6,4,pattycan,Tre Tucker,WR,FALSE
16,6,4,pattycan,Rashee Rice,WR,FALSE
16,6,4,pattycan,Drake Maye,QB,FALSE
16,6,4,pattycan,Joe Mixon,RB,FALSE
16,6,4,pattycan,Matt Gay,K,FALSE
16,6,4,pattycan,Darnell Mooney,WR,FALSE
16,6,4,pattycan,Zonovan Knight,RB,FALSE
16,5,5,declancarroll,Bo Nix,QB,TRUE
16,5,5,declancarroll,Mike Evans,WR,TRUE
16,5,5,declancarroll,Harrison Butker,K,TRUE
16,5,5,declancarroll,Courtland Sutton,WR,TRUE
16,5,5,declancarroll,David Montgomery,RB,TRUE
16,5,5,declancarroll,Juwan Johnson,TE,TRUE
16,5,5,declancarroll,Ja'Marr Chase,WR,TRUE
16,5,5,declancarroll,Chase Brown,RB,TRUE
16,5,5,declancarroll,Los Angeles Chargers,DEF,TRUE
16,5,5,declancarroll,Isaiah Davis,RB,FALSE
16,5,5,declancarroll,Trey Benson,RB,FALSE
16,5,5,declancarroll,Xavier Worthy,WR,FALSE
16,5,5,declancarroll,Kimani Vidal,RB,FALSE
16,5,5,declancarroll,Mason Taylor,TE,FALSE
16,5,5,declancarroll,Rashid Shaheed,WR,FALSE
16,5,5,declancarroll,Jordan Addison,WR,FALSE
16,2,6,kingcarrillo,Jawhar Jordan,RB,TRUE
16,2,6,kingcarrillo,Harold Fannin,TE,TRUE
16,2,6,kingcarrillo,Omarion Hampton,RB,TRUE
16,2,6,kingcarrillo,Ka'imi Fairbairn,K,TRUE
16,2,6,kingcarrillo,Baker Mayfield,QB,TRUE
16,2,6,kingcarrillo,Nico Collins,WR,TRUE
16,2,6,kingcarrillo,George Pickens,WR,TRUE
16,2,6,kingcarrillo,Puka Nacua,WR,TRUE
16,2,6,kingcarrillo,New Orleans Saints,DEF,TRUE
16,2,6,kingcarrillo,Woody Marks,RB,FALSE
16,2,6,kingcarrillo,Kareem Hunt,RB,FALSE
16,2,6,kingcarrillo,Mark Andrews,TE,FALSE
16,2,6,kingcarrillo,Jakobi Meyers,WR,FALSE
16,2,6,kingcarrillo,Quentin Johnston,WR,FALSE
16,2,6,kingcarrillo,Seattle Seahawks,DEF,FALSE
16,4,7,NotKool,Jayden Reed,WR,TRUE
16,4,7,NotKool,Troy Franklin,WR,TRUE
16,4,7,NotKool,Tyler Shough,QB,TRUE
16,4,7,NotKool,Chris Boswell,K,TRUE
16,4,7,NotKool,T.J. Hockenson,TE,TRUE
16,4,7,NotKool,Tony Pollard,RB,TRUE
16,4,7,NotKool,Rico Dowdle,RB,TRUE
16,4,7,NotKool,Zay Flowers,WR,TRUE
16,4,7,NotKool,Denver Broncos,DEF,TRUE
16,4,7,NotKool,Tyler Warren,TE,FALSE
16,4,7,NotKool,Kyle Monangai,RB,FALSE
16,4,7,NotKool,Keenan Allen,WR,FALSE
16,4,7,NotKool,Dak Prescott,QB,FALSE
16,4,7,NotKool,Kayshon Boutte,WR,FALSE
16,5,8,Shnickel,Caleb Williams,QB,TRUE
16,5,8,Shnickel,AJ Barner,TE,TRUE
16,5,8,Shnickel,Brian Thomas,WR,TRUE
16,5,8,Shnickel,Cam Little,K,TRUE
16,5,8,Shnickel,RJ Harvey,RB,TRUE
16,5,8,Shnickel,Ashton Jeanty,RB,TRUE
16,5,8,Shnickel,Jameson Williams,WR,TRUE
16,5,8,Shnickel,Jaylen Warren,RB,TRUE
16,5,8,Shnickel,Washington Commanders,DEF,TRUE
16,5,8,Shnickel,Emanuel Wilson,RB,FALSE
16,5,8,Shnickel,Jayden Daniels,QB,FALSE
16,5,8,Shnickel,Evan Engram,TE,FALSE
16,5,8,Shnickel,Jerry Jeudy,WR,FALSE
16,5,8,Shnickel,Tee Higgins,WR,FALSE
16,5,8,Shnickel,Chuba Hubbard,RB,FALSE
16,5,8,Shnickel,Alec Pierce,WR,FALSE
16,3,9,HurricaneEich,Brandon Aubrey,K,TRUE
16,3,9,HurricaneEich,Derrick Henry,RB,TRUE
16,3,9,HurricaneEich,Josh Jacobs,RB,TRUE
16,3,9,HurricaneEich,Deebo Samuel,WR,TRUE
16,3,9,HurricaneEich,Jalen Hurts,QB,TRUE
16,3,9,HurricaneEich,DeVonta Smith,WR,TRUE
16,3,9,HurricaneEich,Jake Ferguson,TE,TRUE
16,3,9,HurricaneEich,Josh Downs,WR,TRUE
16,3,9,HurricaneEich,Tampa Bay Buccaneers,DEF,TRUE
16,3,9,HurricaneEich,Colston Loveland,TE,FALSE
16,3,9,HurricaneEich,Davante Adams,WR,FALSE
16,3,9,HurricaneEich,Miles Sanders,RB,FALSE
16,3,9,HurricaneEich,Jordan Love,QB,FALSE
16,3,9,HurricaneEich,Michael Carter,RB,FALSE
16,3,9,HurricaneEich,Marvin Mims,WR,FALSE
16,3,9,HurricaneEich,Detroit Lions,DEF,FALSE
16,2,10,arturowong,Brock Bowers,TE,TRUE
16,2,10,arturowong,Tetairoa McMillan,WR,TRUE
16,2,10,arturowong,Jason Myers,K,TRUE
16,2,10,arturowong,Saquon Barkley,RB,TRUE
16,2,10,arturowong,Josh Allen,QB,TRUE
16,2,10,arturowong,Kyle Pitts,TE,TRUE
16,2,10,arturowong,Jaxon Smith-Njigba,WR,TRUE
16,2,10,arturowong,Bijan Robinson,RB,TRUE
16,2,10,arturowong,Buffalo Bills,DEF,TRUE
16,2,10,arturowong,Ladd McConkey,WR,FALSE
16,2,10,arturowong,Ricky Pearsall,WR,FALSE
16,2,10,arturowong,Aaron Jones,RB,FALSE
16,2,10,arturowong,DJ Moore,WR,FALSE
16,2,10,arturowong,Tyler Allgeier,RB,FALSE
16,2,10,arturowong,Los Angeles Rams,DEF,FALSE
16,6,11,ChexMixChester,Jaxson Dart,QB,TRUE
16,6,11,ChexMixChester,Quinshon Judkins,RB,TRUE
16,6,11,ChexMixChester,TreVeyon Henderson,RB,TRUE
16,6,11,ChexMixChester,Travis Kelce,TE,TRUE
16,6,11,ChexMixChester,Stefon Diggs,WR,TRUE
16,6,11,ChexMixChester,Amon-Ra St. Brown,WR,TRUE
16,6,11,ChexMixChester,James Cook,RB,TRUE
16,6,11,ChexMixChester,Cameron Dicker,K,TRUE
16,6,11,ChexMixChester,Houston Texans,DEF,TRUE
16,6,11,ChexMixChester,Keon Coleman,WR,FALSE
16,6,11,ChexMixChester,Tyrone Tracy,RB,FALSE
16,6,11,ChexMixChester,Jared Goff,QB,FALSE
16,6,11,ChexMixChester,Rhamondre Stevenson,RB,FALSE
16,6,11,ChexMixChester,Drake London,WR,FALSE
16,6,11,ChexMixChester,Khalil Shakir,WR,FALSE
16,1,12,Vishiga,Adonai Mitchell,WR,TRUE
16,1,12,Vishiga,Will Reichard,K,TRUE
16,1,12,Vishiga,Joe Burrow,QB,TRUE
16,1,12,Vishiga,D'Andre Swift,RB,TRUE
16,1,12,Vishiga,Justin Jefferson,WR,TRUE
16,1,12,Vishiga,Javonte Williams,RB,TRUE
16,1,12,Vishiga,Trey McBride,TE,TRUE
16,1,12,Vishiga,Kyren Williams,RB,TRUE
16,1,12,Vishiga,Jacksonville Jaguars,DEF,TRUE
16,1,12,Vishiga,Theo Johnson,TE,FALSE
16,1,12,Vishiga,Ryan Flournoy,WR,FALSE
16,1,12,Vishiga,Jayden Higgins,WR,FALSE
16,1,12,Vishiga,Chimere Dike,WR,FALSE
16,1,12,Vishiga,Kenneth Gainwell,RB,FALSE
16,1,12,Vishiga,Cleveland Browns,DEF,FALSE
17,,1,Calcarro,Jake Bates,K,TRUE
17,,1,Calcarro,Marvin Harrison,WR,TRUE
17,,1,Calcarro,Dalton Schultz,TE,TRUE
17,,1,Calcarro,Terry McLaurin,WR,TRUE
17,,1,Calcarro,Justin Herbert,QB,TRUE
17,,1,Calcarro,Jonathan Taylor,RB,TRUE
17,,1,Calcarro,Christian Watson,WR,TRUE
17,,1,Calcarro,Jahmyr Gibbs,RB,TRUE
17,,1,Calcarro,Pittsburgh Steelers,DEF,TRUE
17,,1,Calcarro,Sam LaPorta,TE,FALSE
17,,1,Calcarro,Rome Odunze,WR,FALSE
17,,1,Calcarro,Luther Burden,WR,FALSE
17,,1,Calcarro,Jacory Croskey-Merritt,RB,FALSE
17,,1,Calcarro,Jacoby Brissett,QB,FALSE
17,,1,Calcarro,Devin Singletary,RB,FALSE
17,,1,Calcarro,Brian Robinson,RB,FALSE
17,1,2,garrettmowery,Michael Wilson,WR,TRUE
17,1,2,garrettmowery,Christian McCaffrey,RB,TRUE
17,1,2,garrettmowery,Taysom Hill,TE,TRUE
17,1,2,garrettmowery,A.J. Brown,WR,TRUE
17,1,2,garrettmowery,Chase McLaughlin,K,TRUE
17,1,2,garrettmowery,Travis Etienne,RB,TRUE
17,1,2,garrettmowery,Chris Olave,WR,TRUE
17,1,2,garrettmowery,Brock Purdy,QB,TRUE
17,1,2,garrettmowery,New York Giants,DEF,TRUE
17,1,2,garrettmowery,Chris Godwin,WR,FALSE
17,1,2,garrettmowery,George Kittle,TE,FALSE
17,1,2,garrettmowery,Michael Pittman,WR,FALSE
17,1,2,garrettmowery,Garrett Wilson,WR,FALSE
17,1,2,garrettmowery,Kenneth Walker,RB,FALSE
17,1,2,garrettmowery,Brenton Strange,TE,FALSE
17,1,2,garrettmowery,Indianapolis Colts,DEF,FALSE
17,1,2,garrettmowery,Kansas City Chiefs,DEF,FALSE
17,4,3,Ouriginal,Bucky Irving,RB,TRUE
17,4,3,Ouriginal,Blake Corum,RB,TRUE
17,4,3,Ouriginal,Oronde Gadsden,TE,TRUE
17,4,3,Ouriginal,Matthew Stafford,QB,TRUE
17,4,3,Ouriginal,Jaylen Waddle,WR,TRUE
17,4,3,Ouriginal,Evan McPherson,K,TRUE
17,4,3,Ouriginal,Romeo Doubs,WR,TRUE
17,4,3,Ouriginal,Wan'Dale Robinson,WR,TRUE
17,4,3,Ouriginal,New England Patriots,DEF,TRUE
17,4,3,Ouriginal,Dalton Kincaid,TE,FALSE
17,4,3,Ouriginal,Jake Elliott,K,FALSE
17,4,3,Ouriginal,DK Metcalf,WR,FALSE
17,4,3,Ouriginal,Rachaad White,RB,FALSE
17,4,3,Ouriginal,Isiah Pacheco,RB,FALSE
17,4,3,Ouriginal,Philadelphia Eagles,DEF,FALSE
17,,4,pattycan,Emeka Egbuka,WR,TRUE
17,,4,pattycan,Wil Lutz,K,TRUE
17,,4,pattycan,Lamar Jackson,QB,TRUE
17,,4,pattycan,Dallas Goedert,TE,TRUE
17,,4,pattycan,CeeDee Lamb,WR,TRUE
17,,4,pattycan,Jauan Jennings,WR,TRUE
17,,4,pattycan,Breece Hall,RB,TRUE
17,,4,pattycan,De'Von Achane,RB,TRUE
17,,4,pattycan,Green Bay Packers,DEF,TRUE
17,,4,pattycan,Tre Tucker,WR,FALSE
17,,4,pattycan,Rashee Rice,WR,FALSE
17,,4,pattycan,Drake Maye,QB,FALSE
17,,4,pattycan,Joe Mixon,RB,FALSE
17,,4,pattycan,Matt Gay,K,FALSE
17,,4,pattycan,Darnell Mooney,WR,FALSE
17,,4,pattycan,Zonovan Knight,RB,FALSE
17,4,5,declancarroll,Bo Nix,QB,TRUE
17,4,5,declancarroll,Mike Evans,WR,TRUE
17,4,5,declancarroll,Harrison Butker,K,TRUE
17,4,5,declancarroll,Courtland Sutton,WR,TRUE
17,4,5,declancarroll,David Montgomery,RB,TRUE
17,4,5,declancarroll,Juwan Johnson,TE,TRUE
17,4,5,declancarroll,Ja'Marr Chase,WR,TRUE
17,4,5,declancarroll,Chase Brown,RB,TRUE
17,4,5,declancarroll,Los Angeles Chargers,DEF,TRUE
17,4,5,declancarroll,Isaiah Davis,RB,FALSE
17,4,5,declancarroll,Trey Benson,RB,FALSE
17,4,5,declancarroll,Xavier Worthy,WR,FALSE
17,4,5,declancarroll,Kimani Vidal,RB,FALSE
17,4,5,declancarroll,Mason Taylor,TE,FALSE
17,4,5,declancarroll,Rashid Shaheed,WR,FALSE
17,4,5,declancarroll,Jordan Addison,WR,FALSE
17,1,6,kingcarrillo,Harold Fannin,TE,TRUE
17,1,6,kingcarrillo,Omarion Hampton,RB,TRUE
17,1,6,kingcarrillo,Ka'imi Fairbairn,K,TRUE
17,1,6,kingcarrillo,Jakobi Meyers,WR,TRUE
17,1,6,kingcarrillo,Trevor Lawrence,QB,TRUE
17,1,6,kingcarrillo,George Pickens,WR,TRUE
17,1,6,kingcarrillo,Puka Nacua,WR,TRUE
17,1,6,kingcarrillo,Zach Charbonnet,RB,TRUE
17,1,6,kingcarrillo,Seattle Seahawks,DEF,TRUE
17,1,6,kingcarrillo,Woody Marks,RB,FALSE
17,1,6,kingcarrillo,Kareem Hunt,RB,FALSE
17,1,6,kingcarrillo,Baker Mayfield,QB,FALSE
17,1,6,kingcarrillo,Nico Collins,WR,FALSE
17,1,6,kingcarrillo,Quentin Johnston,WR,FALSE
17,1,6,kingcarrillo,New Orleans Saints,DEF,FALSE
17,5,7,NotKool,Jayden Reed,WR,TRUE
17,5,7,NotKool,Troy Franklin,WR,TRUE
17,5,7,NotKool,Tyler Warren,TE,TRUE
17,5,7,NotKool,Tyler Shough,QB,TRUE
17,5,7,NotKool,Chris Boswell,K,TRUE
17,5,7,NotKool,Tony Pollard,RB,TRUE
17,5,7,NotKool,Rico Dowdle,RB,TRUE
17,5,7,NotKool,Zay Flowers,WR,TRUE
17,5,7,NotKool,Denver Broncos,DEF,TRUE
17,5,7,NotKool,Kyle Monangai,RB,FALSE
17,5,7,NotKool,Keenan Allen,WR,FALSE
17,5,7,NotKool,Dak Prescott,QB,FALSE
17,5,7,NotKool,T.J. Hockenson,TE,FALSE
17,5,7,NotKool,Kayshon Boutte,WR,FALSE
17,5,8,Shnickel,Caleb Williams,QB,TRUE
17,5,8,Shnickel,AJ Barner,TE,TRUE
17,5,8,Shnickel,Brian Thomas,WR,TRUE
17,5,8,Shnickel,Cam Little,K,TRUE
17,5,8,Shnickel,RJ Harvey,RB,TRUE
17,5,8,Shnickel,Ashton Jeanty,RB,TRUE
17,5,8,Shnickel,Jameson Williams,WR,TRUE
17,5,8,Shnickel,Jaylen Warren,RB,TRUE
17,5,8,Shnickel,Washington Commanders,DEF,TRUE
17,5,8,Shnickel,Emanuel Wilson,RB,FALSE
17,5,8,Shnickel,Jayden Daniels,QB,FALSE
17,5,8,Shnickel,Evan Engram,TE,FALSE
